Sample_ID,PC1_0.03008,PC2_0.01143,PC3_0.00354,Super_Population,Population,Population_Description
HG04075,0.49206044712202296,-0.011666840593584938,0.6752427821916339,SAS,STU,Sri Lankan Tamil in the UK
HG04076,0.3997706327114615,-0.5557354645641558,1.6741650135845316,SAS,ITU,Indian Telugu in the UK
HG04080,0.41304220950140585,-0.40001744141566464,1.1001996149085504,SAS,ITU,Indian Telugu in the UK
HG04090,0.562643562260125,-0.4390948497714249,1.3441101201209429,SAS,ITU,Indian Telugu in the UK
HG04093,0.4295765938730639,-0.2972348750465449,1.8908654436171235,SAS,ITU,Indian Telugu in the UK
HG04094,0.4756258790620453,-0.1399099000912054,0.9126271782766244,SAS,ITU,Indian Telugu in the UK
HG04096,0.5340828064562928,-0.4373122881183265,1.0482871425684588,SAS,ITU,Indian Telugu in the UK
HG04098,0.5287093987091916,-0.238204323573668,1.9483397618383924,SAS,ITU,Indian Telugu in the UK
HG04099,0.6597332576400305,-0.5093032881826214,1.3431973313546042,SAS,STU,Sri Lankan Tamil in the UK
HG04100,0.4378239201606037,-0.9177987398938904,1.3651470321007204,SAS,STU,Sri Lankan Tamil in the UK
HG04106,0.6682399561502061,-0.3370878186401813,0.9182876364603656,SAS,STU,Sri Lankan Tamil in the UK
HG04107,0.5746805735055652,-0.5485149677030589,1.8170555254314773,SAS,STU,Sri Lankan Tamil in the UK
HG04118,0.5484758591848896,-0.27708095182122866,1.7808279124790125,SAS,ITU,Indian Telugu in the UK
HG04131,0.5458866564439,-0.12707995531522376,1.115154412522727,SAS,BEB,Bengali in Bangladesh
HG04134,0.4858354085748216,-0.12959432497657922,1.6506448973739547,SAS,BEB,Bengali in Bangladesh
HG04140,0.5352764266753658,0.006570792026375814,1.7386322120148705,SAS,BEB,Bengali in Bangladesh
HG04141,0.4099637795661283,-0.4201385966310411,0.8423718146785131,SAS,BEB,Bengali in Bangladesh
HG04144,0.4574998828929906,-0.38575591607563575,1.0769794317892318,SAS,BEB,Bengali in Bangladesh
HG04146,0.6695956501963282,0.1938519076754816,1.1382934051538902,SAS,BEB,Bengali in Bangladesh
HG04152,0.5639575463526335,-0.4227932971311889,1.0066169731690295,SAS,BEB,Bengali in Bangladesh
HG04153,0.5836126982626363,-0.5506850279982132,1.5549127506452791,SAS,BEB,Bengali in Bangladesh
HG04155,0.4674722647383194,-0.01511882381356656,0.8527404638183309,SAS,BEB,Bengali in Bangladesh
HG04156,0.5599828576869725,-0.6128329674649786,1.4548947296893409,SAS,BEB,Bengali in Bangladesh
HG04158,0.6511799966065812,0.4429561781414309,0.8877782239895742,SAS,BEB,Bengali in Bangladesh
HG04159,0.5437078025449965,0.20120347239065545,1.0544186226224397,SAS,BEB,Bengali in Bangladesh
HG04161,0.6086771508131475,0.02589353881785189,0.6140159160468782,SAS,BEB,Bengali in Bangladesh
HG04162,0.5349859533776332,0.20486343007131247,1.940386198836192,SAS,BEB,Bengali in Bangladesh
HG04164,0.5265716871899133,-0.07794322424900098,1.0918008521077471,SAS,BEB,Bengali in Bangladesh
HG04171,0.4808107566699499,-0.0062368734572858025,1.2663249012789288,SAS,BEB,Bengali in Bangladesh
HG04173,0.5197755860161284,0.1893674934999813,0.7739029006933752,SAS,BEB,Bengali in Bangladesh
HG04176,0.6471690366829891,0.2839786280705121,1.1790998374000818,SAS,BEB,Bengali in Bangladesh
HG04177,0.5454295048336061,0.02493389969871266,1.2314840748513365,SAS,BEB,Bengali in Bangladesh
HG04180,0.5819783906977034,-0.3035214201629107,1.8639206685966945,SAS,BEB,Bengali in Bangladesh
HG04182,0.5646236193287563,-0.3922745723556101,1.4465976874429411,SAS,BEB,Bengali in Bangladesh
HG04183,0.5953909918678821,-0.2578454289395197,1.102458415766662,SAS,BEB,Bengali in Bangladesh
HG04185,0.4325756470634329,0.010509389083736869,1.8432206560167808,SAS,BEB,Bengali in Bangladesh
HG04186,0.5906507380780341,-0.5417239146258127,1.3803023773213121,SAS,BEB,Bengali in Bangladesh
HG04188,0.3799043334456297,-0.3094642820234953,0.8385531616600496,SAS,BEB,Bengali in Bangladesh
HG04189,0.5209002910115944,0.09055202134974867,1.2492864150617098,SAS,BEB,Bengali in Bangladesh
HG04194,0.5030486311730809,-0.2482246866853677,1.3302022477039974,SAS,BEB,Bengali in Bangladesh
HG04195,0.5241178254541229,-0.5129423077903401,1.502604131904154,SAS,BEB,Bengali in Bangladesh
HG04198,0.630222363319069,-0.3865554586013619,0.9680336451348116,SAS,ITU,Indian Telugu in the UK
HG04200,0.5772440285159112,-0.2545624307611619,1.9890143199429824,SAS,ITU,Indian Telugu in the UK
HG04202,0.662816420195945,-0.5637238145572668,1.4669476616073245,SAS,ITU,Indian Telugu in the UK
HG04206,0.5618360271543813,-0.5513560001663247,1.3141386809961897,SAS,ITU,Indian Telugu in the UK
HG04209,0.5548994808481431,-0.4303302970968828,1.570890983342781,SAS,ITU,Indian Telugu in the UK
HG04210,0.5155534614771784,-0.13785034210528466,1.1668255912372771,SAS,STU,Sri Lankan Tamil in the UK
HG04211,0.5458816968067635,-0.4217235729157902,1.0546651627542654,SAS,ITU,Indian Telugu in the UK
HG04212,0.4839693618399919,-0.23843006127481856,1.457709033826854,SAS,ITU,Indian Telugu in the UK
HG04214,0.5392905646073326,-0.31949935223960324,1.1214588068810942,SAS,ITU,Indian Telugu in the UK
HG04216,0.6190768298740319,-0.08689182832014936,1.0570655150589767,SAS,ITU,Indian Telugu in the UK
HG04219,0.5649205234591322,-0.010825619757875616,1.5486060638312529,SAS,ITU,Indian Telugu in the UK
HG04222,0.4743766140065221,-0.2129932705847941,1.244758624208704,SAS,ITU,Indian Telugu in the UK
HG04225,0.3974821013720656,-0.27419970303529184,2.0578806233996687,SAS,ITU,Indian Telugu in the UK
HG04227,0.5527647403784451,-0.4530005545181358,1.4896948670757768,SAS,STU,Sri Lankan Tamil in the UK
HG04229,0.5365513738353073,-0.2537801901599739,1.7928541026457554,SAS,STU,Sri Lankan Tamil in the UK
HG04235,0.3693776290808541,-0.4749114314074844,1.5876999184404328,SAS,ITU,Indian Telugu in the UK
HG04238,0.4805906345867197,-0.2563998283652192,1.0080466768751302,SAS,ITU,Indian Telugu in the UK
HG04239,0.4679429903982959,-0.3808093845364275,1.4776564463660466,SAS,ITU,Indian Telugu in the UK
NA06984,0.5304280610153851,-1.4596264601424895,0.060411726558590687,EUR,CEU,Utah residents with Northern and Western European ancestry
NA06985,0.6362491955298181,-1.1162989952781577,-0.19710670463223529,EUR,CEU,Utah residents with Northern and Western European ancestry
NA06986,0.5569859819345102,-1.3144844816617014,-0.2265347651232251,EUR,CEU,Utah residents with Northern and Western European ancestry
NA06989,0.5554648600984808,-1.5991432026747114,0.364064120417384,EUR,CEU,Utah residents with Northern and Western European ancestry
NA06994,0.5240367044647686,-1.8284619799846216,0.2260454546299893,EUR,CEU,Utah residents with Northern and Western European ancestry
NA07000,0.5496652135401303,-1.4987068137755557,-0.15260725587891574,EUR,CEU,Utah residents with Northern and Western European ancestry
NA07037,0.4594771184321775,-1.2612199364313188,-0.6598827098159467,EUR,CEU,Utah residents with Northern and Western European ancestry
NA07048,0.5782393384395592,-1.1494873095973892,-0.2846468685747459,EUR,CEU,Utah residents with Northern and Western European ancestry
NA07051,0.5599011141418229,-1.568271315689906,-0.4849657725006201,EUR,CEU,Utah residents with Northern and Western European ancestry
NA07056,0.5687325236297918,-0.9341696372338988,-0.5625089768175195,EUR,CEU,Utah residents with Northern and Western European ancestry
NA07347,0.6378400664069538,-1.3711501205491146,-0.2533587215137576,EUR,CEU,Utah residents with Northern and Western European ancestry
NA07357,0.4773439286763784,-1.0582892428570212,-0.5841856440611741,EUR,CEU,Utah residents with Northern and Western European ancestry
NA10847,0.6378267845396767,-1.1940257362276865,-0.29116614850882794,EUR,CEU,Utah residents with Northern and Western European ancestry
NA10851,0.5479887160768608,-1.3657352047993874,-0.08566204240499123,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11829,0.4581419871733911,-1.240852593507635,0.17936473069391032,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11830,0.5431249797939784,-1.2303370469536692,0.16596544149531348,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11831,0.5460682011016859,-1.300239507011702,-0.26061998242262097,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11832,0.5742635521836541,-1.5340153027403265,-0.0560795180290651,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11840,0.5663095590481311,-1.454800461035092,-0.06780272421018874,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11843,0.5725175510764314,-1.1048044755616035,-0.1553123302521607,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11881,0.5300954740547694,-1.335547190670181,0.19284726840988148,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11892,0.5785452023280746,-1.238012958830186,-0.1318381493652569,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11893,0.6237325076715923,-1.1879326807362127,-0.6208933267987602,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11894,0.4723394603990325,-1.5556486200430943,-0.2293041163454047,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11918,0.6733470023704897,-1.4961035539936294,-0.3673907048966121,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11919,0.605971943643943,-1.194834905187747,0.0209706818089656,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11920,0.6173214206189821,-1.2725618205342972,-0.6040509163711006,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11930,0.3882200609472383,-0.9284112465509106,-0.42479908849369136,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11931,0.3908827483806521,-1.3289573047701186,-0.3804106653896021,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11932,0.6200048027118629,-1.5661287978172649,-0.25759460079984137,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11933,0.5274304825239672,-1.3550043535102052,-0.3347021872982191,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11992,0.4583330820189472,-1.4386492079174211,-0.9658280432954044,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11994,0.589747111923963,-0.977033382156818,-0.09886769490451844,EUR,CEU,Utah residents with Northern and Western European ancestry
NA11995,0.6069311220676685,-1.4657093887022616,0.04358504680556005,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12003,0.5155972169654162,-1.1648185589478366,-0.02059671709417553,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12004,0.5525670199139769,-1.0748926992745262,-0.5157832341559196,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12005,0.5958510878229739,-1.2205778140494812,-0.05319470351833423,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12006,0.4697426200804443,-1.1508362952286406,-0.6788577659341668,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12043,0.5352125298354174,-1.4579179941066118,-0.34704613984760807,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12044,0.5465155406462173,-0.9556677046093224,-0.015683469436501278,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12045,0.5076789192493829,-1.3751952812272097,-0.8252798559738141,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12046,0.5537500771731971,-1.1860216339030456,-0.4633651774541449,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12058,0.6471916220159875,-1.2351141003496753,-0.6340107413260557,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12144,0.5544542949788147,-1.3566517225615198,0.14725183942212602,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12154,0.4305080232750163,-1.1385592247524925,-0.4577553445396397,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12155,0.4973177425328354,-1.451549923678995,-0.2034382376541352,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12156,0.5151174994079721,-1.3563652370794421,-0.4615084314683322,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12234,0.6603919617359628,-1.3918305873852648,0.07558206084425158,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12249,0.5337020243124453,-1.4534541642643262,-0.542051565995507,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12272,0.7481773943660122,-1.1457147178409972,-0.8999150230479668,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12273,0.5836343643763603,-1.0675257474856097,-0.1403822251813935,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12275,0.5469330276632101,-1.0765789790254077,-0.19839284651925307,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12282,0.5415073713946873,-1.0693753498154834,-0.20317384832040808,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12283,0.6561734423147512,-1.144591456793233,-0.22906947069869746,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12286,0.5121608391423221,-1.2277544287507938,-0.5327190434800991,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12287,0.5792288806344732,-1.2145006575392243,-0.974205605733332,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12340,0.5452423350586214,-1.2344590333787864,-0.035701257456116305,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12341,0.6697344525725398,-0.8543190156683234,-0.32710079398311165,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12342,0.5530253589485957,-1.3722309159788435,-0.34409934871628245,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12347,0.560004742935285,-1.078417411032004,-0.32086237304789345,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12348,0.5632991949905813,-0.8178334514641793,-0.630304223859467,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12383,0.6472690510889141,-1.1954006066624998,-0.4836038844871669,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12399,0.6427901184545839,-1.2545183497298975,-0.2943514187586469,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12400,0.5421116471430452,-1.3150796318998836,-0.2265785822857692,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12413,0.6296898372933649,-1.2132366330337248,-0.12381131893920075,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12414,0.6711872702233979,-1.1745474875225053,0.5033049984934066,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12489,0.4814981539461154,-1.6506777132155208,-0.32967030625253785,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12546,0.6062837833521969,-1.4193655887404464,-0.2136130496178709,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12716,0.6364718384466127,-1.5242169781925232,-0.7121415255707803,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12717,0.5164929266779131,-1.304909032045197,-0.18290217417347213,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12718,0.4948446111881798,-1.4345720382304272,-0.2676240882415327,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12748,0.4549292273065907,-1.4671230697829245,-0.2704779941735557,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12749,0.6006925000524646,-1.4817410686250465,-0.6979486565527597,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12750,0.6693212131103776,-1.4790152826069194,-0.2457901440841456,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12751,0.5743694752977684,-1.2961490975817458,0.481657124385003,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12760,0.6359194296672217,-1.0678459096923358,-0.3733368347522509,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12761,0.4797384354930681,-1.4464095616633283,-0.4343812406977546,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12762,0.4533451862209853,-1.5675762127527375,-0.6183476439607162,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12763,0.5502028648709663,-1.4870655815545035,-0.07889146578899862,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12775,0.5339417011679543,-1.5923471288258426,0.02431859014796077,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12776,0.5054850425927266,-1.0767531995413075,-0.16056234276527576,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12777,0.5216958860684282,-1.6361346294380192,0.19223158726723846,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12778,0.6826400440508522,-1.1819923684421203,-0.6366590718812225,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12812,0.5645942009389562,-1.4272195124674532,-0.7097990700735188,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12813,0.6199068566598679,-1.1186860050158214,-0.1923459624871572,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12814,0.5329136810374527,-1.1810491033660848,-0.44751531658623617,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12815,0.7042464010979607,-1.1755191661145732,-0.06821960887070437,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12827,0.6281504522234974,-1.2384852568437217,-0.2075910803295304,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12828,0.6088352266333775,-1.4320478385233455,-0.3527788382158556,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12829,0.57552907821723,-1.2115480711764919,-1.0329601155797568,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12830,0.6443327958303606,-1.241753970723644,-0.03750300544783798,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12842,0.4856190908555327,-1.344117389740085,-0.4181818046491602,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12843,0.4573201185600647,-1.1210391142754443,-0.19264296974119344,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12872,0.5825747863389799,-1.3663040731369662,0.17074045697170862,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12873,0.6089335583669849,-1.3321625028793267,-0.04766381787796626,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12874,0.5223753332669612,-1.3803623215287344,-0.6215299987590228,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12878,0.5811246561625922,-1.3875179749773572,-0.2888627187370077,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12889,0.5731760289871767,-1.2174436978520806,-0.14142432054341506,EUR,CEU,Utah residents with Northern and Western European ancestry
NA12890,0.5823618407587616,-1.0546356420944858,-0.08160532922661548,EUR,CEU,Utah residents with Northern and Western European ancestry
NA18486,-1.7708029758593384,0.2585251023772581,-0.05754309282712512,AFR,YRI,"Yoruba in Ibadan, Nigeria"
NA18488,-1.8206986347434893,0.2092207063555304,0.02419337582431796,AFR,YRI,"Yoruba in Ibadan, Nigeria"
NA18489,-1.7609259855953832,0.015429355881431031,-0.16021091101773252,AFR,YRI,"Yoruba in Ibadan, Nigeria"
NA18498,-1.8778575892727933,0.2408537183484421,0.2479826602151316,AFR,YRI,"Yoruba in Ibadan, Nigeria"
NA18499,-1.6671817979482657,0.07140114638790197,0.2930432761354615,AFR,YRI,"Yoruba in Ibadan, Nigeria"
NA18501,-1.7496570587219489,0.2753087306043397,0.21081137447157905,AFR,YRI,"Yoruba in Ibadan, Nigeria"
